qKfz(t)(1);Statusflag;qKfz(t)(2);Statusflag;qKfz(t)(3);Statusflag;qPkw(t)(1);Statusflag;qPkw(t)(2);Statusflag;qPkw(t)(3);Statusflag;qLkw(t)(1);Statusflag;qLkw(t)(2);Statusflag;qLkw(t)(3);Statusflag;vKfz(t)(1);Statusflag;vKfz(t)(2);Statusflag;vKfz(t)(3);Statusflag;vPkw(t)(1);Statusflag;vPkw(t)(2);Statusflag;vPkw(t)(3);Statusflag;vLkw(t)(1);Statusflag;vLkw(t)(2);Statusflag;vLkw(t)(3);Statusflag;vgKfz(t)(1);Statusflag;vgKfz(t)(2);Statusflag;vgKfz(t)(3);Statusflag;b(t)(1);Statusflag;b(t)(2);Statusflag;b(t)(3);Statusflag;aLkw(1);Statusflag;aLkw(2);Statusflag;aLkw(3);Statusflag;kKfz(1);Statusflag;kKfz(2);Statusflag;kKfz(3);Statusflag;kLkw(1);Statusflag;kLkw(2);Statusflag;kLkw(3);Statusflag;kPkw(1);Statusflag;kPkw(2);Statusflag;kPkw(3);Statusflag;qB(1);Statusflag;qB(2);Statusflag;qB(3);Statusflag;kB(1);Statusflag;kB(2);Statusflag;kB(3);Statusflag;QKfz;Statusflag;QLkw;Statusflag;QPkw;Statusflag;VKfz;Statusflag;VLkw;Statusflag;VPkw;Statusflag;VgKfz;Statusflag;B;Statusflag;Bmax;Statusflag;SKfz;Statusflag;Alkw;Statusflag;KKfz;Statusflag;KLkw;Statusflag;KPkw;Statusflag;QB;Statusflag;KB;Statusflag;VDelta;Statusflag
24420;1;24420;1 Intp ;310560;0,97 Intp ;19080;0,97 Intp nErf ;-3;0 Fehl Impl wMaL nErm nErf ;299820;0,97 Intp nErf ;5340;0,97 Intp ;-3;0 Fehl Impl wMaL nErm ;10740;0,97 Intp ;142;1 nErf ;142;1 Intp ;199;0,97 Intp nErf ;185;1;185;1 Intp ;197;0,97 Intp ;90;1;90;1 Intp ;84;1;16;1;-3;0 Fehl Impl nErm ;86;1;4;1;-3;0 Fehl Impl nErm ;23;1;22;0,97 Intp ;-3;0 Fehl nErm ;3;0,9409 Intp ;172;1;172;1 Intp ;1561;0,9409 Intp ;59;0,97 Intp ;-3;0 Fehl nErm ;128;0,97 Intp ;103;0,97 Intp ;-3;0 Fehl nErm ;1522;0,9409 Intp ;34833;0,97 Intp ;-3;0 Fehl nErm ;339128;0,962725 Intp ;245;0,97 Intp ;-3;0 Fehl nErm ;1704;0,93384325 Intp ;359397;0,99 Intp ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;191;0,970497 Intp ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;49;0,4915083059 Intp ;-3;0 Fehl nErm ;1882;0,96079203 Intp ;89;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;23;0,9925 Intp 
38760;1 Intp ;49500;1;38760;1;27960;1 Intp ;45960;0,97 Intp nErf ;27960;1 nErf ;10800;1 Intp ;3540;0,97 Intp ;10800;1;178;1 Intp ;30;1 nErf ;178;1 nErf ;-3;0 Fehl Impl nErm ;24;1;197;0,97 Intp ;65;1 Intp ;35;1;65;1;-3;0 Fehl Impl nErm ;105;1;36;1;-3;0 Fehl Impl nErm ;45;1;35;1;28;1 Intp ;7;0,97 Intp ;28;1;218;1 Intp ;1650;1;218;1;166;1 Intp ;101;0,97 Intp ;166;1;0;1;1915;0,97 Intp ;142;0,97 Intp ;-3;0 Fehl nErm ;51270;0,97 Intp ;71592;0,9925 Intp ;-3;0 Fehl nErm ;1709;0,97 Intp ;402;0,9925 Intp ;486417;1 Intp ;25137;0,99 Intp ;101877;0,99 Intp ;31;1 Intp ;61;0,9801 Intp ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;62;0,5 Intp ;5;0,99 Intp ;15691;1 Intp ;412;0,970299 Intp ;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;148;1 Intp 
3000;1;3000;1 Intp ;318660;0,97 Intp ;2820;1 nErf ;2820;1 Intp ;299820;0,97 Intp nErf ;180;1;180;1 Intp ;18840;0,97 Intp ;157;0,97 Intp nErf ;-3;0 Fehl Impl nErm nErf ;134;1 nErf ;216;1;216;1 Intp ;140;1;47;1;47;1 Intp ;10;1;131;0,97 Intp ;-3;0 Fehl Impl nErm ;2;1;18;1;-3;0 Fehl Impl nErm ;24;1;6;1;6;1 Intp ;6;0,9409 Intp ;19;0,97 Intp ;541;1;2378;0,97 Intp ;4;1;4;1 Intp ;1884;0,97 Intp ;13;1;13;1 Intp ;2142;0,97 Intp ;3484;1;4915;1 Intp ;375180;0,97 Intp ;22;0,97 Intp ;307;1 Intp ;2800;0,97 Intp ;811077;0,99 Intp ;44337;0,99 Intp ;407337;0,99 Intp ;-1;0 Fehl Intp nErm ;5;0,9801 Intp ;106;0,9801 Intp ;-1;0 Fehl Intp nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;5;0,9801 Intp ;491;1;8867;0,970299 Intp ;3843;0,970299 Intp ;607740;0,9801495 Intp ;0;1 Intp ;0;0 Fehl nErm 
225840;1 Intp ;60600;0,97 Intp ;225840;1;201840;1 Intp ;60180;0,97 Intp nErf ;201840;1 nErf ;24000;1 Intp ;420;0,97 Intp ;24000;1;91;1 Intp ;127;0,97 Intp nErf ;91;1 nErf ;89;1 Intp ;163;0,97 Intp ;89;1;108;1 Intp ;37;1;108;1;-3;0 Fehl Impl nErm ;27;1;7;1;-3;0 Fehl Impl nErm ;20;1;55;1;11;1 Intp ;1;0,9409 Intp ;11;1;2482;1 Intp ;477;0,9409 Intp ;2482;1;222;1 Intp ;11;0,97 Intp ;222;1;2268;1 Intp ;369;0,9409 Intp ;2268;1;249840;1 Intp ;63985;0,962725 Intp ;235440;1;2745;1 Intp ;504;0,93384325 Intp ;2587;1;1323357;0,99 Intp ;92757;0,99 Intp ;871197;0,99 Intp ;37;0,970497 Intp ;56;0,9801 Intp ;52;0,970497 Intp ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;43;0,4915083059 Intp ;7;0,9801 Intp ;35766;0,96079203 Intp ;1656;0,970299 Intp ;16754;0,96079203 Intp ;1103090;0,9777727575 Intp ;29813;0,9489255278 Intp ;36;0,985 Intp 
60180;1;60180;1 Intp ;20940;1;54840;0,97 Intp nErf ;-3;0 Fehl Impl wMaL nErm nErf ;8280;1 nErf ;5340;0,97 Intp ;-3;0 Fehl Impl wMaL nErm ;12660;1;157;0,97 Intp nErf ;-3;0 Fehl Impl nErm nErf ;91;1 nErf ;239;0,97 Intp ;-3;0 Fehl Impl nErm ;78;1;94;1;94;1 Intp ;100;1;57;1;-3;0 Fehl Impl nErm ;62;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;17;1;9;0,97 Intp ;-3;0 Fehl nErm ;60;1;383;0,97 Intp ;541;1;230;1;57;0,97 Intp ;-3;0 Fehl nErm ;127;1;229;0,9409 Intp ;137;1;106;1;73263;0,962725 Intp ;-3;0 Fehl nErm ;26004;1;467;0,93384325 Intp ;307;1 Fehl nErm ;286;1;1464657;1 Intp ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;491;1;89;1;251;1;-3;0 Fehl nErm ;449;1 Fehl nErm ;0;0 Fehl nErm 
114600;1 Intp ;-3;0 Fehl Impl wMaL nErm ;114600;1;102540;1 Intp ;-3;0 Fehl Impl wMaL nErm nErf ;102540;1 nErf ;12060;1 Intp ;-3;0 Fehl Impl wMaL nErm ;12060;1;60;1 Intp ;-3;0 Fehl Impl nErm nErf ;60;1 nErf ;63;1 Intp ;-3;0 Fehl Impl nErm ;63;1;31;1 Intp ;-3;0 Fehl Impl nErm ;31;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;97;0,97 Intp ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;25;1;11;1 Intp ;-3;0 Fehl nErm ;11;1;1910;1 Intp ;541;1;1910;1;389;1 Intp ;0;1;389;1;1628;1 Intp ;137;1;1628;1;130519;1 Intp ;-3;0 Fehl nErm ;127142;1;2175;1 Intp ;0;1 Fehl nErm ;2119;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
122100;0,97 Intp ;-3;0 Fehl Impl wMaL nErm ;319680;0,97 Intp ;120180;0,97 Intp nErf ;-3;0 Fehl Impl wMaL nErm nErf ;299820;0,97 Intp nErf ;1920;0,97 Intp ;-3;0 Fehl Impl wMaL nErm ;19860;0,97 Intp ;23;1 nErf ;23;1 Intp ;199;0,97 Intp nErf ;23;1;23;1 Intp ;197;0,97 Intp ;77;1;77;1 Intp ;74;1;131;0,97 Intp ;-3;0 Fehl Impl nErm ;97;0,97 Intp ;53;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;2;0,9409 Intp ;-3;0 Fehl nErm ;6;0,9409 Intp ;5309;0,97 Intp ;-3;0 Fehl nErm ;1606;0,9409 Intp ;25;0,97 Intp ;-3;0 Fehl nErm ;268;0,97 Intp ;5225;0,97 Intp ;-3;0 Fehl nErm ;1522;0,9409 Intp ;124020;0,97 Intp ;-3;0 Fehl nErm ;376480;0,962725 Intp ;5392;0,97 Intp ;-3;0 Fehl nErm ;1892;0,93384325 Intp ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;70;0,9925 Intp 
121980;0,97 Intp ;-3;0 Fehl Impl wMaL nErm ;242580;1;120180;0,97 Intp nErf ;-3;0 Fehl Impl wMaL nErm nErf ;225300;1 nErf ;1800;0,97 Intp ;-3;0 Fehl Impl wMaL nErm ;17280;1;86;1 nErf ;86;1 Intp ;48;1 nErf ;86;1;86;1 Intp ;49;1;57;1;57;1 Intp ;40;1;98;1;-3;0 Fehl Impl nErm ;34;1;5;1;-3;0 Fehl Impl nErm ;30;1;1;0,9409 Intp ;-3;0 Fehl nErm ;7;1;1418;0,97 Intp ;-3;0 Fehl nErm ;5054;1;32;0,97 Intp ;-3;0 Fehl nErm ;432;1;1397;0,97 Intp ;-3;0 Fehl nErm ;4598;1;124302;0,97 Intp ;-3;0 Fehl nErm ;252602;1;1445;0,97 Intp ;-3;0 Fehl nErm ;5263;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;15;1 Intp 
120480;0,97 Intp ;-3;0 Fehl Impl wMaL nErm ;310920;0,97 Intp ;120180;0,97 Intp nErf ;-3;0 Fehl Impl wMaL nErm nErf ;299820;0,97 Intp nErf ;300;0,97 Intp ;-3;0 Fehl Impl wMaL nErm ;11100;0,97 Intp ;157;0,97 Intp nErf ;-3;0 Fehl Impl nErm nErf ;199;0,97 Intp nErf ;231;1;231;1 Intp ;197;0,97 Intp ;37;1;37;1 Intp ;26;1;131;0,97 Intp ;-3;0 Fehl Impl nErm ;97;0,97 Intp ;23;1;-3;0 Fehl Impl nErm ;24;1;0;0,9409 Intp ;-3;0 Fehl nErm ;4;0,9409 Intp ;767;0,9409 Intp ;0;1;1562;0,9409 Intp ;8;0,97 Intp ;-3;0 Fehl nErm ;427;0,97 Intp ;520;0,97 Intp ;-3;0 Fehl nErm ;1522;0,9409 Intp ;121362;0,97 Intp ;-3;0 Fehl nErm ;353322;0,962725 Intp ;773;0,9409 Intp ;0;1 Fehl nErm ;1775;0,93384325 Intp ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
275940;1 Intp ;-3;0 Fehl Impl wMaL nErm ;275940;1;274020;1 Intp ;-3;0 Fehl Impl wMaL nErm nErf ;274020;1 nErf ;1920;1 Intp ;-3;0 Fehl Impl wMaL nErm ;1920;1;7;1 Intp ;-3;0 Fehl Impl nErm nErf ;7;1 nErf ;7;1 Intp ;-3;0 Fehl Impl nErm ;7;1;78;1 Intp ;-3;0 Fehl Impl nErm ;78;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;88;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;34;1;1;1 Intp ;-3;0 Fehl nErm ;1;1;39420;1 Intp ;0;1;39420;1;25;1 Intp ;0;1;25;1;39146;1 Intp ;0;1;39146;1;277860;1 Intp ;-3;0 Fehl nErm ;276708;1;39694;1 Intp ;0;1 Fehl nErm ;39530;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
51060;1;51060;1 Intp ;81900;1;45720;0,97 Intp nErf ;-3;0 Fehl Impl wMaL nErm nErf ;76320;1 nErf ;5340;0,97 Intp ;-3;0 Fehl Impl wMaL nErm ;5580;1;156;1 nErf ;156;1 Intp ;199;0,97 Intp nErf ;211;1;211;1 Intp ;197;0,97 Intp ;113;0,97 Intp ;-3;0 Fehl Impl nErm ;7;1;12;1;-3;0 Fehl Impl nErm ;97;0,97 Intp ;12;1;-3;0 Fehl Impl nErm ;18;1;10;0,97 Intp ;-3;0 Fehl nErm ;7;1;327;1;327;1 Intp ;412;0,97 Intp ;47;0,9409 Intp ;0;1;797;1;217;0,97 Intp ;-3;0 Fehl nErm ;387;0,97 Intp ;61633;0,962725 Intp ;-3;0 Fehl nErm ;105336;0,9925 Intp ;395;0,962725 Intp ;-3;0 Fehl nErm ;529;0,962725 Intp ;184017;1 Intp ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;175;0,99 Intp ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;29;0,4962625 Intp ;-3;0 Fehl nErm ;1052;0,99 Intp ;89;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;17;0,9925 Intp 
79380;1;79380;1 Intp ;28320;1;74040;0,97 Intp nErf ;-3;0 Fehl Impl wMaL nErm nErf ;16860;1 nErf ;5340;0,97 Intp ;-3;0 Fehl Impl wMaL nErm ;11460;1;70;1 nErf ;70;1 Intp ;22;1 nErf ;64;1;64;1 Intp ;10;1;111;1;111;1 Intp ;39;1;100;1;-3;0 Fehl Impl nErm ;97;0,97 Intp ;57;1;-3;0 Fehl Impl nErm ;9;1;7;0,97 Intp ;-3;0 Fehl nErm ;40;1;1134;1;1134;1 Intp ;1287;1;48;0,97 Intp ;-3;0 Fehl nErm ;294;1;1157;0,97 Intp ;-3;0 Fehl nErm ;1686;1;84720;0,97 Intp ;-3;0 Fehl nErm ;32904;1;1210;0,97 Intp ;-3;0 Fehl nErm ;1496;1;371097;1 Intp ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;32;1 Intp ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;28;0,5 Intp ;-3;0 Fehl nErm ;11597;1 Intp ;89;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;19;1 Intp 
163380;1 Intp ;-3;0 Fehl Impl nErm ;163380;1;159840;1 Intp ;-3;0 Fehl Impl nErm nErf ;159840;1 nErf ;3540;1 Intp ;-3;0 Fehl Impl nErm ;3540;1;115;1 Intp ;-3;0 Fehl Impl nErm nErf ;115;1 nErf ;116;1 Intp ;-3;0 Fehl Impl nErm ;116;1;73;1 Intp ;-3;0 Fehl Impl nErm ;73;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;3;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;26;1;2;1 Intp ;-3;0 Fehl nErm ;2;1;1421;1 Intp ;541;1;1421;1;48;1 Intp ;0;1;48;1;1378;1 Intp ;0;1;1378;1;168442;1 Intp ;-3;0 Fehl nErm ;167840;1;1465;1 Intp ;0;1 Fehl nErm ;1459;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;31;1;97;1;0;1;139;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;79;1 Fehl nErm ;0;1 Fehl nErm ;29;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;0;1;0;1;0;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
241800;1 Intp ;-3;0 Fehl Impl nErm ;241800;1;238020;1 Intp ;-3;0 Fehl Impl nErm nErf ;238020;1 nErf ;3780;1 Intp ;-3;0 Fehl Impl nErm ;3780;1;150;1 Intp ;-3;0 Fehl Impl nErm nErf ;150;1 nErf ;151;1 Intp ;-3;0 Fehl Impl nErm ;151;1;91;1 Intp ;-3;0 Fehl Impl nErm ;91;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;91;1;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;2;1 Intp ;-3;0 Fehl nErm ;2;1;1612;1 Intp ;541;1;1612;1;42;1 Intp ;0;1;42;1;1576;1 Intp ;0;1;1576;1;247848;1 Intp ;-3;0 Fehl nErm ;247848;1;1652;1 Intp ;0;1 Fehl nErm ;1652;1;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-3;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl Intp nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;31;1;97;1;0;1;139;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;79;1 Fehl nErm ;0;1 Fehl nErm ;29;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;0;1;0;1;0;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm nErf ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl Impl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;307;1;541;1;151;1;19;1;0;1;0;1;0;1;0;1;0;1;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;0;1 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-1;0 Fehl nErm ;-3;0 Fehl nErm ;-3;0 Fehl nErm ;0;0 nErm ;-3;0 Fehl nErm ;491;1;89;1;0;1;-3;0 Fehl nErm ;0;1 Fehl nErm ;0;0 Fehl nErm 
